image,User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class,Date,Quantity of Sales,Top 5 Category Sales Percentage,Device Model Wise Percentage,Data Usage Wise Percentage,Gender Wise Custom Distribution,Best Year Sales,Best Year (2008-2012),Top Selling Product by Category,Bottom Selling Product by Category
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,349,Google Pixel 5,Android,156,3.8,866,34,510,26,Male,2,604,86,0.24%,0.24%,0.08%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,352,Google Pixel 5,Android,60,1.5,593,14,281,35,Female,1,605,46,0.13%,0.13%,0.04%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,353,Google Pixel 5,Android,225,4.6,1230,52,954,20,Female,3,606,45,0.12%,0.12%,0.15%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,359,Google Pixel 5,Android,74,2,366,13,253,44,Female,1,607,84,0.23%,0.23%,0.04%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,372,Google Pixel 5,Android,561,10.6,2547,86,1823,22,Male,5,608,98,0.27%,0.27%,0.28%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,374,Google Pixel 5,Android,560,11.3,2947,95,1663,25,Female,5,609,94,0.26%,0.26%,0.26%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,378,Google Pixel 5,Android,458,6,1875,63,1072,31,Female,4,610,72,0.20%,0.20%,0.16%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,395,Google Pixel 5,Android,589,9.2,2663,84,1774,45,Female,5,611,6,0.02%,0.02%,0.27%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,402,Google Pixel 5,Android,97,2.7,612,36,508,53,Male,2,612,70,0.19%,0.19%,0.08%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,406,Google Pixel 5,Android,478,7.3,2340,69,1017,43,Female,4,613,14,0.04%,0.04%,0.16%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,410,Google Pixel 5,Android,405,6.9,2366,61,1434,51,Male,4,614,40,0.11%,0.11%,0.22%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,415,Google Pixel 5,Android,116,2,1171,22,573,33,Female,2,615,43,0.12%,0.12%,0.09%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,433,Google Pixel 5,Android,534,10.4,2672,90,1702,51,Male,5,616,23,0.06%,0.06%,0.26%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,440,Google Pixel 5,Android,123,3.9,915,39,468,18,Male,2,617,52,0.14%,0.14%,0.07%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,441,Google Pixel 5,Android,260,5.7,1725,56,920,36,Female,3,618,42,0.12%,0.12%,0.14%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,443,Google Pixel 5,Android,66,1.1,505,17,218,33,Male,1,619,66,0.18%,0.18%,0.03%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,450,Google Pixel 5,Android,34,1.2,518,10,170,20,Female,1,620,51,0.14%,0.14%,0.03%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,454,Google Pixel 5,Android,88,1.3,557,13,164,43,Male,1,621,68,0.19%,0.19%,0.03%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,468,Google Pixel 5,Android,238,4,1414,47,661,41,Female,3,622,79,0.22%,0.22%,0.10%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,477,Google Pixel 5,Android,318,6.6,2089,77,1126,49,Female,4,623,97,0.27%,0.27%,0.17%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,490,Google Pixel 5,Android,586,9.3,2403,94,2332,21,Male,5,624,47,0.13%,0.13%,0.36%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,491,Google Pixel 5,Android,416,6.1,2279,71,1096,47,Male,4,625,94,0.26%,0.26%,0.17%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,496,Google Pixel 5,Android,493,10.9,2928,88,2116,57,Male,5,626,41,0.11%,0.11%,0.33%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,499,Google Pixel 5,Android,274,4.5,1356,54,869,53,Male,3,627,15,0.04%,0.04%,0.13%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,501,Google Pixel 5,Android,66,1.3,369,14,195,32,Male,1,628,91,0.25%,0.25%,0.03%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,504,Google Pixel 5,Android,200,5.8,1291,50,965,52,Male,3,629,84,0.23%,0.23%,0.15%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,505,Google Pixel 5,Android,493,8.5,2859,99,2450,47,Male,5,630,6,0.02%,0.02%,0.38%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,509,Google Pixel 5,Android,267,5.9,1740,45,791,22,Male,3,631,50,0.14%,0.14%,0.12%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,511,Google Pixel 5,Android,241,5.3,1767,58,976,38,Female,3,632,84,0.23%,0.23%,0.15%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,522,Google Pixel 5,Android,69,1.1,535,17,250,25,Male,1,633,11,0.03%,0.03%,0.04%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,527,Google Pixel 5,Android,99,2.4,689,36,318,29,Female,2,634,90,0.25%,0.25%,0.05%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,529,Google Pixel 5,Android,175,3,801,32,338,24,Male,2,635,57,0.16%,0.16%,0.05%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,530,Google Pixel 5,Android,228,4.8,1639,47,796,42,Female,3,636,3,0.01%,0.01%,0.12%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,539,Google Pixel 5,Android,576,9.5,2638,98,2281,38,Female,5,637,2,0.01%,0.01%,0.35%,48.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,543,Google Pixel 5,Android,242,5.4,1307,48,642,28,Male,3,638,5,0.01%,0.01%,0.10%,52.00%,,2011,Samsung Galaxy S21,
https://www.google.com/imgres?q=google%20pixel%205&imgurl=https%3A%2F%2Fcdn.dxomark.com%2Fwp-content%2Fuploads%2Fmedias%2Fpost-59199%2Fgoogle_pixel_5_frontback.jpeg&imgrefurl=https%3A%2F%2Fwww.dxomark.com%2Fgoogle-pixel-5-camera-review-software-power%2F&docid=OZX9Q6w8SDIh2M&tbnid=Lrkli0tFX98eqM&vet=12ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA..i&w=1100&h=825&hcb=2&ved=2ahUKEwjWseHY7JWJAxU5T2wGHc5EATgQM3oECBkQAA,545,Google Pixel 5,Android,544,9.7,2633,97,1727,28,Female,5,639,84,0.23%,0.23%,0.27%,48.00%,,2011,Samsung Galaxy S21,
